report_number,crash_year,role,person_number,home_zip,age,sex,injury_severity,vehicle_number,driver_distraction_code,driver_condition_code,driver_action_1,driver_action_2,driver_action_3,driver_action_4,non_motorist_description_code,location_code,action_prior_to_crash_code,action_code1,action_code2,crash_date_time,latitude,longitude
89141799,2019,D,2,32301,42,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-15T19:50:00Z,30.43562,-84.262045
89141873,2019,D,1,32312,41,1,1,1,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T18:28:00Z,30.539658,-84.229457
89141873,2019,D,2,32312,27,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T18:28:00Z,30.539658,-84.229457
89297700,2019,D,1,32309,24,1,1,1,1,1,13,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-24T20:40:00Z,30.410145,-84.137772
89297700,2019,D,2,32311,48,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-24T20:40:00Z,30.410145,-84.137772
89297701,2019,D,1,32303,82,1,1,1,88,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-14T17:30:00Z,30.501416,-84.327978
89140585,2019,D,1,32311,23,2,2,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-27T03:20:00Z,30.498312,-84.334174
89141219,2019,D,1,32340,52,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-20T18:45:00Z,30.448993,-84.312573
89141219,2019,D,2,32301,30,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-20T18:45:00Z,30.448993,-84.312573
89141750,2019,D,1,32303,31,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-13T16:45:00Z,30.435487,-84.293975
89141734,2019,D,1,32303,53,1,1,1,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-13T01:11:00Z,30.475794,-84.334748
89141743,2019,D,1,NA,NA,NA,1,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-12T19:00:00Z,30.395933,-84.345434
89141750,2019,D,2,32303,32,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-13T16:45:00Z,30.435487,-84.293975
89141756,2019,D,1,32301,29,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-13T17:22:00Z,30.43663,-84.261871
89141756,2019,D,2,32311,43,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-13T17:22:00Z,30.43663,-84.261871
89141757,2019,D,1,32304,28,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-13T20:13:00Z,30.448984,-84.306796
89141757,2019,D,2,32301,21,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-13T20:13:00Z,30.448984,-84.306796
87249941,2019,D,1,32303,36,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T19:03:00Z,30.5181799593973,-84.3661512101714
87249941,2019,D,3,32303,33,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T19:03:00Z,30.5181799593973,-84.3661512101714
89141876,2019,D,1,33544,31,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T22:30:00Z,30.475861,-84.363107
89141833,2019,D,1,32308,85,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-17T09:32:00Z,30.467789,-84.232488
89141834,2019,D,1,32310,18,1,1,1,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-17T14:21:00Z,30.376086,-84.292672
89141834,2019,D,2,32304,66,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-17T14:21:00Z,30.376086,-84.292672
89141874,2019,D,1,32333,22,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T17:45:00Z,30.520908,-84.277418
89141874,2019,D,2,32312,61,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T17:45:00Z,30.520908,-84.277418
89141876,2019,D,2,32312,51,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T22:30:00Z,30.475861,-84.363107
89141877,2019,D,1,32301,18,2,1,1,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T18:22:00Z,30.444739,-84.287165
89141877,2019,D,2,32304,23,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-18T18:22:00Z,30.444739,-84.287165
89141579,2019,D,1,32305,23,2,3,1,88,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T10:12:00Z,30.438814,-84.284383
89141579,2019,D,2,32301,29,1,1,2,88,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T10:12:00Z,30.438814,-84.284383
89141579,2019,D,3,32312,28,2,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T10:12:00Z,30.438814,-84.284383
89141583,2019,D,1,32301,15,1,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T11:04:00Z,30.471263,-84.266053
89141583,2019,D,2,32309,69,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T11:04:00Z,30.471263,-84.266053
89141585,2019,D,1,32327,63,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T13:20:00Z,30.445,-84.261855
89141585,2019,D,2,32301,67,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T13:20:00Z,30.445,-84.261855
89297547,2019,D,1,32310,67,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-28T17:40:00Z,30.42795,-84.53291
89297547,2019,D,2,32310,23,2,3,2,88,88,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-28T17:40:00Z,30.42795,-84.53291
89141959,2019,D,1,32303,29,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-21T16:12:00Z,30.412559,-84.300204
89141959,2019,D,2,32352,38,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-21T16:12:00Z,30.412559,-84.300204
88060003,2019,D,1,32301,27,2,1,1,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-12T16:00:00Z,30.48381,-84.15652
89141941,2019,D,1,32304,16,1,1,1,88,9,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-20T23:55:00Z,30.462418,-84.304885
89141559,2019,D,1,32308,29,2,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T11:15:00Z,30.455384,-84.268873
89141581,2019,D,1,32317,28,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T11:18:00Z,30.430414,-84.28072
89141581,2019,D,2,32303,29,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-06T11:18:00Z,30.430414,-84.28072
89141621,2019,D,1,32301,33,2,1,1,4,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T21:11:00Z,30.479811,-84.302425
89141621,2019,D,2,32303,45,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T21:11:00Z,30.479811,-84.302425
89142053,2019,D,1,NA,NA,NA,NA,1,88,88,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-26T17:00:00Z,30.440247,-84.306668
89142053,2019,D,2,32327,43,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-26T17:00:00Z,30.440247,-84.306668
89141188,2019,D,1,32309,52,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-18T17:20:00Z,30.510332,-84.247526
89141188,2019,D,2,32811,42,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-18T17:20:00Z,30.510332,-84.247526
89141194,2019,D,1,32309,32,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-19T00:00:00Z,30.496453,-84.246161
89141194,2019,D,2,32304,23,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-19T00:00:00Z,30.496453,-84.246161
89141918,2019,D,1,32311,67,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-20T10:54:00Z,30.444642,-84.286393
89141918,2019,D,2,33403,38,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-20T10:54:00Z,30.444642,-84.286393
89141436,2019,D,2,32309,41,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T07:41:00Z,30.459136,-84.230881
89141413,2019,D,1,32311,51,1,1,1,5,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T19:52:00Z,30.436599,-84.284341
89141413,2019,D,2,32304,23,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T19:52:00Z,30.436599,-84.284341
89141436,2019,D,1,32064,32,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-31T07:41:00Z,30.459136,-84.230881
89141554,2019,D,1,32327,65,2,2,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T07:00:00Z,30.46962,-84.230908
89141554,2019,D,2,32312,35,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T07:00:00Z,30.46962,-84.230908
89141554,2019,D,3,32309,59,2,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T07:00:00Z,30.46962,-84.230908
89141555,2019,D,1,32310,70,2,1,1,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T09:40:00Z,30.399157,-84.272166
89141555,2019,D,2,32311,70,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T09:40:00Z,30.399157,-84.272166
89141556,2019,D,1,32305,41,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T11:10:00Z,30.467202,-84.277204
89141556,2019,D,2,32309,82,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T11:10:00Z,30.467202,-84.277204
89141557,2019,D,1,32344,39,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T10:16:00Z,30.441797,-84.261254
89141557,2019,D,2,32309,43,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T10:16:00Z,30.441797,-84.261254
89141558,2019,D,1,32304,20,2,2,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T12:51:00Z,30.456226,-84.344885
89141558,2019,D,2,32714,45,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T12:51:00Z,30.456226,-84.344885
89141560,2019,D,1,32301,75,1,3,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T13:29:00Z,30.454912,-84.280674
89141560,2019,D,2,32309,26,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T13:29:00Z,30.454912,-84.280674
89141610,2019,D,1,32503,25,1,1,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T14:38:00Z,30.494303,-84.244672
89141610,2019,D,2,32317,50,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T14:38:00Z,30.494303,-84.244672
89141611,2019,D,1,32308,74,1,2,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T12:35:00Z,30.497635,-84.253867
89141611,2019,D,2,32303,29,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T12:35:00Z,30.497635,-84.253867
89141612,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-03T09:00:00Z,30.440115,-84.262457
89141618,2019,D,1,32310,40,2,1,1,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T16:54:00Z,30.427615,-84.296277
89141618,2019,D,2,32303,52,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-07T16:54:00Z,30.427615,-84.296277
89142671,2019,D,1,32303,31,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-28T15:16:00Z,30.479621,-84.301574
89142671,2019,D,2,32352,56,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-28T15:16:00Z,30.479621,-84.301574
89297663,2019,D,1,32303,32,1,1,1,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-22T05:52:00Z,30.538047,-84.361291
89141725,2019,D,1,36330,38,2,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-12T15:41:00Z,30.483412,-84.310941
89141725,2019,D,2,32218,45,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-12T15:41:00Z,30.483412,-84.310941
89297673,2019,D,1,32312,32,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T11:43:00Z,30.435518,-84.352745
89297673,2019,D,2,32343,28,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T11:43:00Z,30.435518,-84.352745
89141563,2019,D,1,32311,28,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T19:39:00Z,30.412104,-84.271573
89141629,2019,D,1,32312,21,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-08T12:28:00Z,30.461704,-84.223161
89141629,2019,D,2,32311,57,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-08T12:28:00Z,30.461704,-84.223161
89141630,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-29T19:45:00Z,30.490267,-84.240793
89297661,2019,D,2,32327,25,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T14:42:00Z,30.412563,-84.277849
89297660,2019,D,1,32303,22,2,1,1,88,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10T07:56:00Z,30.463685,-84.361366
89297660,2019,D,2,32310,34,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-10T07:56:00Z,30.463685,-84.361366
89297661,2019,D,1,32309,32,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-05T14:42:00Z,30.412563,-84.277849
89141726,2019,D,1,32303,49,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-12T17:20:00Z,30.457196,-84.26434
89141726,2019,D,2,32327,20,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-12T17:20:00Z,30.457196,-84.26434
89141728,2019,D,1,32304,62,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T17:55:00Z,30.456378,-84.296184
89141728,2019,D,2,32304,62,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-04T17:55:00Z,30.456378,-84.296184
89141739,2019,D,1,32344,76,1,1,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-13T08:13:00Z,30.475718,-84.362633
89141739,2019,D,2,32304,22,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-13T08:13:00Z,30.475718,-84.362633
89141740,2019,D,1,32312,71,2,1,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-13T09:20:00Z,30.440525,-84.316916
89141740,2019,D,2,34120,23,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-13T09:20:00Z,30.440525,-84.316916
89140161,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-12T18:50:00Z,30.480298,-84.303109
89140161,2019,D,2,32303,52,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-12T18:50:00Z,30.480298,-84.303109
89140162,2019,D,1,32305,59,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-12T17:09:00Z,30.412548,-84.28048
89140650,2019,D,1,32304,67,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-28T21:39:00Z,30.42655,-84.303212
89140650,2019,D,2,32310,45,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-28T21:39:00Z,30.42655,-84.303212
89140651,2019,D,1,32311,34,1,3,1,7,3,26,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-29T01:07:00Z,30.391697,-84.226195
89141117,2019,D,1,32303,78,2,2,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T11:01:00Z,30.470701,-84.289421
89141117,2019,D,2,32703,23,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-16T11:01:00Z,30.470701,-84.289421
89141205,2019,D,1,32351,51,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-20T06:49:00Z,30.453133,-84.313459
89141205,2019,D,2,33157,20,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-20T06:49:00Z,30.453133,-84.313459
89141216,2019,D,1,32303,26,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-20T13:28:00Z,30.434541,-84.323036
89141216,2019,D,2,32308,46,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-20T13:28:00Z,30.434541,-84.323036
88592923,2019,D,1,32327,51,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-13T16:40:00Z,NA,NA
88592923,2019,D,2,32351,58,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-13T16:40:00Z,NA,NA
87505469,2019,D,1,32317,62,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-09T07:40:00Z,NA,NA
87505469,2019,D,2,28470,20,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-09T07:40:00Z,NA,NA
89140568,2019,D,1,32333,62,1,1,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,2019-04-26T15:53:00Z,30.445054,-84.27961
89140568,2019,D,2,32304,24,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-26T15:53:00Z,30.445054,-84.27961
89140570,2019,D,1,32311,18,1,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-26T16:03:00Z,30.501492,-84.252032
89140570,2019,D,2,32309,45,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-26T16:03:00Z,30.501492,-84.252032
89140570,2019,D,3,32308,18,2,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-26T16:03:00Z,30.501492,-84.252032
89297690,2019,D,1,32303,35,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-13T06:45:00Z,30.588395,-84.280687
89297691,2019,D,1,32303,52,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-08T20:20:00Z,30.499107,-84.335135
89297691,2019,D,2,32303,20,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-08T20:20:00Z,30.499107,-84.335135
89141269,2019,D,1,32303,21,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-21T15:50:00Z,30.460336,-84.318187
89141269,2019,D,2,32310,58,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-21T15:50:00Z,30.460336,-84.318187
89141893,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T12:27:00Z,30.476068,-84.311417
89141893,2019,D,2,33176,23,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T12:27:00Z,30.476068,-84.311417
89141909,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-19T08:00:00Z,30.409415,-84.282321
87505411,2019,D,1,32310,37,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-23T12:47:00Z,NA,NA
87505411,2019,D,2,32310,53,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-23T12:47:00Z,NA,NA
87505412,2019,D,1,32310,53,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-26T05:30:00Z,NA,NA
89139925,2019,D,1,33032,26,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-04T16:05:00Z,30.453651,-84.283025
89139925,2019,D,2,32305,71,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-04T16:05:00Z,30.453651,-84.283025
87505462,2019,D,1,32308,90,1,1,1,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-04T12:18:00Z,NA,NA
87505462,2019,D,2,32314,34,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-04T12:18:00Z,NA,NA
88098355,2019,D,1,31728,40,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-22T14:45:00Z,30.4848497904479,-84.3943135286265
89141268,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-22T20:00:00Z,30.457719,-84.262007
87505458,2019,D,1,32312,56,1,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-28T10:00:00Z,NA,NA
88056967,2019,D,1,32303,31,2,1,1,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-11T14:45:00Z,30.500868281293,-84.2332328943406
88056967,2019,D,2,32312,33,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-11T14:45:00Z,30.500868281293,-84.2332328943406
89297462,2019,D,1,34787,33,1,3,1,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-28T00:40:00Z,30.413051,-84.074691
89297463,2019,D,1,32304,36,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-28T11:54:00Z,30.336832,-84.254936
89142047,2019,D,1,32317,21,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-26T14:30:00Z,30.455405,-84.241172
89142047,2019,D,2,32309,40,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-26T14:30:00Z,30.455405,-84.241172
89141645,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-09T14:10:00Z,30.441679,-84.254631
89297452,2019,D,1,32308,40,1,1,1,1,1,25,1,NA,NA,NA,NA,NA,NA,NA,2019-05-16T07:08:00Z,30.436212,-84.335304
89140257,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-11T14:47:00Z,30.444086,-84.237266
89141645,2019,D,2,33025,20,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-09T14:10:00Z,30.441679,-84.254631
89297430,2019,D,1,39828,26,1,1,1,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-28T08:19:00Z,30.394681,-84.323022
89297430,2019,D,2,73110,52,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-28T08:19:00Z,30.394681,-84.323022
89297430,2019,D,3,32305,29,2,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-28T08:19:00Z,30.394681,-84.323022
89140941,2019,D,1,32304,29,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-09T01:03:00Z,30.441749,-84.280616
89140941,2019,D,2,32303,22,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-09T01:03:00Z,30.441749,-84.280616
89141078,2019,D,1,33136,27,2,1,1,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-15T01:29:00Z,30.454728,-84.283019
89141102,2019,D,1,32421,19,1,1,1,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-15T22:10:00Z,30.449082,-84.284362
89141102,2019,D,2,32304,22,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-15T22:10:00Z,30.449082,-84.284362
89141215,2019,D,1,32351,82,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-20T14:34:00Z,30.416389,-84.271395
89141215,2019,D,2,32312,44,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-20T14:34:00Z,30.416389,-84.271395
89142049,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-26T15:42:00Z,30.457408,-84.254575
89142052,2019,D,1,32311,63,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-26T15:58:00Z,30.449072,-84.279619
89142052,2019,D,2,32303,20,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-26T15:58:00Z,30.449072,-84.279619
89297459,2019,D,1,32327,52,2,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-27T17:15:00Z,30.433355,-84.352878
89297459,2019,D,2,32327,60,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-27T17:15:00Z,30.433355,-84.352878
89140162,2019,D,2,32327,58,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-12T17:09:00Z,30.412548,-84.28048
89140164,2019,D,1,32310,54,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-12T21:54:00Z,30.428464,-84.295751
89140164,2019,D,2,32440,28,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-12T21:54:00Z,30.428464,-84.295751
89140072,2019,D,1,31088,27,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-10T08:26:00Z,30.475265,-84.295819
89140072,2019,D,2,32347,48,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-10T08:26:00Z,30.475265,-84.295819
89140074,2019,D,1,32305,76,1,1,1,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-10T09:44:00Z,30.434425,-84.262082
89140074,2019,D,2,32303,48,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-10T09:44:00Z,30.434425,-84.262082
89140077,2019,D,1,32327,35,1,1,1,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-10T10:28:00Z,30.444777,-84.288314
89140077,2019,D,2,32312,70,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-10T10:28:00Z,30.444777,-84.288314
89140078,2019,D,1,NA,NA,NA,NA,1,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-10T11:30:00Z,30.459575,-84.360409
89140079,2019,D,1,32303,86,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-10T11:50:00Z,30.542067,-84.228195
89140079,2019,D,2,32309,37,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-10T11:50:00Z,30.542067,-84.228195
