report_number,crash_year,crash_date_time,first_harmful_event,total_number_of_vehicles,total_number_of_persons,on_street_road_highway,street_address_number,latitude,longitude,feet_from_intersection,miles_from_intersection,direction_from_intersection,from_intersection_of,from_milepost_number,road_system_identifier,first_harmful_event,harmful_event_location,other1,tallahassee_democrat,wtxl
85871813,2019,2019-06-13 01:08,26,1,1,APALACHEE PARKWAY,,,,0,0,,SOUTH MONROE STREET,,2,26,2,PR2,,
89141734,2019,2019-06-13 01:11,24,1,2,TRIMBLE RD,2323,30.475794,-84.334748,,,,,,9,24,2,EC2,,
89141737,2019,2019-06-13 03:02,36,1,2,FAIRLANE RD,,30.464258,-84.318189,20,,S,SHERWOOD DR,,5,36,2,EC2,,
89297759,2019,2019-06-13 06:45,13,1,1,N Meridian Rd,,30.590972,-84.282377,,,N,ORCHARD POND PKWY,,4,13,1,EC2,,
89297690,2019,2019-06-13 06:45,18,1,1,N Meridian Rd,,30.588395,-84.280687,448,,N,ORCHARD POND PARKWAY,,4,18,1,EC2,,
89141736,2019,2019-06-13 07:24,14,2,4,N Mission Rd,,30.46522,-84.344124,,,,W THARPE ST,,5,14,1,EC2,,
89141738,2019,2019-06-13 08:08,14,2,2,Monticello Dr,,30.471121,-84.291778,325,,N,BOONE BLVD,,5,14,1,EC2,,
89141739,2019,2019-06-13 08:13,14,2,2,Capital Circle NW,1699,30.475718,-84.362633,,,,,,9,14,2,EC2,,
89141740,2019,2019-06-13 09:20,14,2,2,W Pensacola St,,30.440525,-84.316916,,,,S OCALA RD,,5,14,1,EC2,,
89297504,2019,2019-06-13 10:30,38,1,1,BLOUNT CREEK RD,,30.396859,-84.619589,35,,S,LIAHONA DR,,5,38,2,EC2,,
88592936,2019,2019-06-13 10:34,14,2,2,PENSACOLA STREET,,,,,,,INTERSECTION OF PENSACOLA/COPELAND STREET,,5,14,1,EC2,,
89141742,2019,2019-06-13 12:30,14,2,2,N Monroe St,,30.467882,-84.285763,286,,N,N M L KING JR BLVD,,2,14,1,EC2,,
89297580,2019,2019-06-13 12:41,15,2,1,UNNAMED RD,,30.480662,-84.235448,,,,,,9,15,8,EC2,,
89141744,2019,2019-06-13 12:48,14,2,2,N Gadsden St,,30.455921,-84.276435,127,,S,E 6TH AVE,,5,14,1,EC2,,
89141746,2019,2019-06-13 13:41,14,2,2,Mahan Dr,,30.45978,-84.228274,77,,W,CAPITAL CIR NE,,2,14,1,EC2,,
89297519,2019,2019-06-13 14:00,14,2,2,Capital Circle NW,,30.483792,-84.363068,218,,N,GEARHART RD,,3,14,1,EC2,,
89141747,2019,2019-06-13 14:40,14,2,2,PROSPECT ST,,30.408588,-84.273427,,,,LAURA LEE AVE,,3,14,1,EC2,,
88060366,2019,2019-06-13 15:45,14,2,2,NB (SR 61) CRAWFORDVILLE ROAD,,30.3807981482503,-84.2900617146919,3,,E,PONCE DE LEON BLVD,,3,14,1,EC2,,
89141750,2019,2019-06-13 16:45,14,2,2,W Gaines St,,30.435487,-84.293975,282,,W,GAY ST,,5,14,1,EC2,,
89141749,2019,2019-06-13 16:56,14,2,3,Allen Rd,,30.479279,-84.294292,94,,N,ACORN GROVE CT,,5,14,1,EC2,,
88074493,2019,2019-06-13 17:19,14,2,2,UNITED STATES HIGHWAY 90,,30.45711,-84.36688,400,,E,TENNESSEE CAPITAL BLVD,,2,14,1,EC2,,
89141756,2019,2019-06-13 17:22,14,2,3,Apalachee Pkwy,,30.43663,-84.261871,,,,S MAGNOLIA DR,,2,14,1,EC2,,
89141757,2019,2019-06-13 20:13,14,2,2,W Tennessee St,,30.448984,-84.306796,,,,STADIUM DR,,3,14,1,EC2,,
89141752,2019,2019-06-13 20:13,14,2,3,Apalachee Pkwy,,30.429866,-84.243242,400,,E,PAUL RUSSELL RD,,5,14,1,EC2,,
89141839,2019,2019-06-13 21:09,10,1,2,S Adams St,,30.432442,-84.281944,27,,N,W VAN BUREN ST,,5,10,1,EC2,,
89141758,2019,2019-06-14 02:04,32,1,1,Miccosukee Rd,,30.502259,-84.161211,527,,E,MILES JOHNSON RD,,5,32,2,EC2,,
89297642,2019,2019-06-14 06:32,14,2,4,Capital Circle SE,,30.375502,-84.269821,,,,WOODVILLE HWY,,5,14,1,EC2,,
87292199,2019,2019-06-14 06:56,32,1,1,COUNTY ROAD 2203 (SPRINGHILL RD),,30.34499,-84.38444,500,,S,TOM ROBERTS ROAD,,4,32,2,EC2,,
89141759,2019,2019-06-14 07:30,15,2,1,W Park Ave,,30.441821,-84.289651,362,,W,N MACOMB ST,,5,15,8,EC2,,
89141761,2019,2019-06-14 08:10,14,4,5,N Monroe St,,30.481141,-84.305053,306,,W,CALLAWAY RD,,2,14,1,EC2,,
89141763,2019,2019-06-14 09:30,14,2,4,Capital Circle SE,,30.420786,-84.229141,,,,OLD SAINT AUGUSTINE RD,,2,14,1,EC2,,
89141762,2019,2019-06-14 10:24,14,2,3,S Adams St,,30.431301,-84.281831,,,,E OAKLAND AVE,,5,14,1,EC2,,
89141765,2019,2019-06-14 11:38,14,3,3,Capital Circle NE,,30.492817,-84.243503,90,,S,EASTGATE WAY,,5,14,1,EC2,,
89141764,2019,2019-06-14 11:42,15,2,1,MCLAUGHLIN DR,,30.530694,-84.197265,401,,E,E SHANNON LAKES DR,,5,15,1,EC2,,
89141854,2019,2019-06-14 12:00,15,2,1,Capital Circle NE,2111,30.480558,-84.234675,,,,,,9,15,8,EC2,,
89141766,2019,2019-06-14 12:20,14,2,2,Thomasville Rd,,30.507768,-84.249572,253,,S,MACLAY COMMERCE DR,,3,14,1,EC2,,
89141767,2019,2019-06-14 12:38,15,2,2,E CAROLINA ST,,30.446934,-84.279233,119,,E,N CALHOUN ST,,5,15,1,EC2,,
89297706,2019,2019-06-14 12:40,14,2,2,W Tharpe St,,30.46342,-84.360161,203,,E,CAPITAL CIR NW,,4,14,1,EC2,,
89141768,2019,2019-06-14 12:40,14,2,2,E Lafayette St,,30.434801,-84.257701,,,,E INDIANHEAD DR,,5,14,1,EC2,,
89141769,2019,2019-06-14 12:55,14,2,2,Capital Circle NE,,30.460662,-84.228005,194,,N,MAHAN DR,,2,14,1,EC2,,
89141774,2019,2019-06-14 13:50,14,2,2,W Tennessee St,,30.447023,-84.326333,75,,W,WHITE DR,,5,14,1,EC2,,
89141770,2019,2019-06-14 13:51,14,2,3,Blair Stone Rd,,30.440599,-84.249589,394,,S,E PARK AVE,,5,14,1,EC2,,
89141771,2019,2019-06-14 13:56,15,2,2,Apalachee Pkwy,1500,30.436932,-84.25401,,,,,,9,15,8,EC2,,
89141775,2019,2019-06-14 14:06,14,2,2,Thomasville Rd,,,,,,,HERMITAGE BLVD,,5,14,1,EC2,,
88004915,2019,2019-06-14 14:25,14,2,2,STATE ROAD 261,,30.4958261186171,-84.2459496976166,1200,,N,HERMITAGE BLVD,,3,14,1,EC2,,
89141772,2019,2019-06-14 14:45,15,2,1,W Tennessee St,2614,30.454162,-84.333419,,,,,,9,15,8,EC2,,
89297511,2019,2019-06-14 14:50,14,2,5,WALTRIP WAY,,30.496632,-84.206651,,,,CENTERVILLE RD,,5,14,1,EC2,,
89141782,2019,2019-06-14 15:00,15,2,1,PHYSICIANS DR,1605,30.459866,-84.258711,,,,,,9,15,8,EC2,,
89141773,2019,2019-06-14 15:13,15,2,1,S Meridian St,2501,30.415396,-84.276906,,,,,,9,15,8,EC2,,
89141776,2019,2019-06-14 17:05,14,2,3,S Monroe St,,30.438344,-84.280595,,,,,,9,14,1,EC2,,
89141779,2019,2019-06-14 17:14,14,2,2,Tram Rd,,30.40225,-84.280543,,,,S MONROE ST,,2,14,1,EC2,,
89141777,2019,2019-06-14 17:22,14,2,3,Capital Circle NE,,30.488594,-84.239734,150,,N,LONNBLADH RD,,5,14,1,EC2,,
89297701,2019,2019-06-14 17:30,15,2,2,N Monroe St,3813,30.501416,-84.327978,,,,,,9,15,8,EC2,,
89141778,2019,2019-06-14 18:10,14,3,4,W Tharpe St,,30.463566,-84.304983,94,,E,THE COMMONS APARTMENTS,,5,14,1,EC2,,
89297533,2019,2019-06-14 18:14,14,2,4,BANNERMAN RD,,30.563435,-84.219607,,,,BEECH RIDGE TRL,,5,14,1,EC2,,
89141780,2019,2019-06-14 19:39,14,2,2,ESTATES RD,,30.39792,-84.30326,,,,N RIDGE RD,,5,14,1,EC2,,
89141784,2019,2019-06-14 20:51,24,1,1,John Knox Rd,,30.474057,-84.288982,,,,SILVER SLIPPER LN,,5,24,1,EC2,,
89141781,2019,2019-06-14 21:45,14,2,4,E Gaines St,,30.435471,-84.280761,,,,S MONROE ST,,5,14,1,EC2,,
89297655,2019,2019-06-14 22:23,14,2,5,Woodville Hwy,,30.375485,-84.270029,,,,CAPITAL CIR SE,,5,14,1,EC2,,
88056988,2019,2019-06-15 00:00,9,1,2,UNITED STATES-319 (STATE ROAD-61) NB,,30.6140634222043,-84.172921663458,662,,N,HORSESHOE PLANTATION ROAD,,2,9,4,EC2,,
89141786,2019,2019-06-15 00:45,15,2,1,LOVELACE DR,,30.438796,-84.312636,304,,N,BELLE VUE WAY,,5,15,1,EC2,,
89141787,2019,2019-06-15 01:33,15,2,2,Sharer Rd,2915,30.483206,-84.292083,,,,,,9,15,8,EC2,,
89141783,2019,2019-06-15 02:24,14,2,4,WATT DR,,30.46967,-84.29324,,,,MONTICELLO DR,,3,14,1,EC2,,
85407974,2019,2019-06-15 02:56,24,3,1,NYLIC STREET,,30.4512600057884,-84.3066354350511,5,,E,BASIN STREET,,5,24,3,EC2,,
88109698,2019,2019-06-15 03:15,23,1,1,GLENMEADOW LANE,,30.47904,-84.16195,,,,ELMWOOD DRIVE,,5,23,2,EC2,,
89141785,2019,2019-06-15 03:36,14,2,2,W Tennessee St,,30.448968,-84.312674,,,,W CALL ST,,2,14,1,EC2,,
89297535,2019,2019-06-15 06:00,24,1,1,Thomasville Rd,,30.547289,-84.225818,568,,N,CHANCELLORSVILLE DR,,5,24,2,EC2,,https://www.wtxl.com/news/local-news/car-broken-in-half-after-leon-county-crash-two-teens-killed
89141788,2019,2019-06-15 07:00,37,1,1,HAMILTON PARK DR,,30.434367,-84.341236,32,,N,JACKSON BLUFF RD,,5,37,2,EC2,,
89141793,2019,2019-06-15 08:24,14,2,2,Capital Circle NE,,30.502414,-84.248127,,,,W I-10,,5,14,1,EC2,,
89141789,2019,2019-06-15 09:49,14,2,4,Thomasville Rd,,30.466603,-84.268356,,,,BETTON RD,,3,14,1,EC2,,
89141832,2019,2019-06-15 09:50,14,2,1,W Tharpe St,,30.463624,-84.318792,212,,W,FAIRLANE RD,,3,14,1,EC2,,
89141790,2019,2019-06-15 10:24,14,2,3,High Rd,,30.472738,-84.311809,110,,E,CROYDON DR,,5,14,1,EC2,,
89141791,2019,2019-06-15 11:15,14,2,3,S Adams St,,30.414943,-84.28267,491,,N,POLK DR,,5,14,1,EC2,,
89141794,2019,2019-06-15 11:23,14,2,3,N Monroe St,,30.4555,-84.280663,284,,N,E 5TH AVE,,2,14,1,EC2,,
89141792,2019,2019-06-15 12:43,14,2,5,W Orange Ave,,30.412607,-84.2895,,,,WAHNISH WAY,,5,14,1,EC2,,
89141796,2019,2019-06-15 13:46,9,1,2,N PAUL RUSSELL RD,,30.429776,-84.243523,,,,APALACHEE PKWY,,2,9,2,EC2,,
89141795,2019,2019-06-15 14:42,14,2,2,W Orange Ave,,30.412631,-84.283133,,,,S ADAMS ST,,5,14,1,EC2,,
88111372,2019,2019-06-15 14:55,14,2,2,STATE ROAD 263 (CAPITAL CIRCLE),,30.3758697509766,-84.275634765625,,1,W,STATE ROAD 363 (WOODVILLE HWY),,3,14,1,EC2,,
89297714,2019,2019-06-15 15:30,15,2,2,LAGNIAPPE WAY,4021,30.46209,-84.217271,,,,,,9,15,8,EC2,,
89141797,2019,2019-06-15 17:45,15,2,2,W Pensacola St,2121,30.440436,-84.31984,,,,,,9,15,1,EC2,,
89141798,2019,2019-06-15 18:12,14,2,5,CONRADI ST,,30.448268,-84.307776,77,,S,SLUSHER ST,,5,14,3,EC2,,
89297627,2019,2019-06-15 18:30,14,2,7,W Tharpe St,,30.463442,-84.359179,940,,E,CAPITAL CIR NW,,5,14,1,EC2,,
89141817,2019,2019-06-15 19:48,14,2,2,Thomasville Rd,,,,,,,I 10,,5,14,1,EC2,,
89141799,2019,2019-06-15 19:50,14,2,6,E Lafayette St,,30.43562,-84.262045,89,,W,S MAGNOLIA DR,,2,14,1,EC2,,
89297590,2019,2019-06-15 19:59,18,2,3,Thomasville Rd,6653,30.55994,-84.218329,,,,,,9,18,8,EC2,,
89141800,2019,2019-06-15 20:47,15,2,1,Capital Circle NE,3101,30.494224,-84.243989,,,,,,9,15,8,EC2,,
88060005,2019,2019-06-15 22:15,14,2,3,BAUM ROAD (COUNTY ROAD 1541),,30.47088,-84.09191,5,,N,HEARTWOOD HILLS BLVD,,4,14,1,EC2,,
89141801,2019,2019-06-15 22:43,14,2,2,Capital Circle NW,,30.475664,-84.363059,97,,S,COMMONWEALTH BLVD,,5,14,1,EC2,,
89141803,2019,2019-06-16 00:00,14,2,2,Capital Circle SW,5353,30.376044,-84.27593,,,,,,9,14,2,EC2,,
89141809,2019,2019-06-16 00:02,39,1,1,UNKNOWN,,,,,,,UNKNOWN,,77,39,88,EC2,,
89141806,2019,2019-06-16 00:55,14,2,2,Basin St,,30.451311,-84.306684,,,,NYLIC ST,,5,14,1,EC2,,
89141807,2019,2019-06-16 02:42,14,3,7,W Tennessee St,,30.449035,-84.30673,,,,STADIUM DR,,3,14,1,EC2,,
89141802,2019,2019-06-16 02:50,14,2,2,W Pensacola St,,30.44058,-84.317233,,,,S OCALA RD,,5,14,1,EC2,,
89141804,2019,2019-06-16 03:37,14,3,1,N Woodward Ave,,30.450384,-84.298163,108,,S,DENT ST,,5,14,1,EC2,,
89141805,2019,2019-06-16 04:41,14,2,2,S Duval St,,30.435504,-84.283079,,,,W GAINES ST,,5,14,1,EC2,,
89141808,2019,2019-06-16 08:26,14,2,2,E Lafayette St,,30.435569,-84.261708,,,,S MAGNOLIA DR,,5,14,1,EC2,,
89141810,2019,2019-06-16 08:38,14,2,2,S Duval St,,30.435452,-84.283068,,,,W GAINES ST,,5,14,1,EC2,,
89141811,2019,2019-06-16 11:42,14,2,3,Thomasville Rd,,30.513218,-84.243978,214,,N,MACLAY RD,,3,14,1,EC2,,
89141813,2019,2019-06-16 11:51,14,3,4,W Tennessee St,,30.444689,-84.283088,4,,E,N DUVAL ST,,5,14,1,EC2,,
89141814,2019,2019-06-16 11:57,14,2,5,S Monroe St,,30.44073,-84.280644,,,,E COLLEGE AVE,,5,14,1,EC2,,
89141812,2019,2019-06-16 13:07,15,2,1,CADIZ ST,100,30.442099,-84.271128,,,,,,9,15,8,EC2,,
89141815,2019,2019-06-16 14:54,14,2,2,Gearhart Rd,,30.481479,-84.344617,,,,N MISSION RD,,5,14,1,EC2,,
89141821,2019,2019-06-16 16:04,14,2,4,Osceola St,,30.421711,-84.290517,267,,W,W OSCEOLA ST,,5,14,1,EC2,,
89141816,2019,2019-06-16 16:54,14,2,2,W Tennessee St,,30.449066,-84.306629,,,,STADIUM DR,,2,14,1,EC2,,
89141820,2019,2019-06-16 17:16,14,2,2,S Meridian St,2562,30.414456,-84.277893,,,,,,9,14,2,EC2,,
89141818,2019,2019-06-16 17:59,14,2,2,W Brevard St,,30.449056,-84.28924,,,,N MACOMB ST,,5,14,1,EC2,,
89141824,2019,2019-06-16 18:10,14,2,2,S Bronough St,,30.435489,-84.284322,,,,W GAINES ST,,5,14,1,EC2,,
89141819,2019,2019-06-16 18:18,14,2,3,W Tennessee St,,30.456232,-84.345138,88,,W,BLOUNTSTOWN HWY,,5,14,1,EC2,,
88111373,2019,2019-06-16 19:55,34,1,1,I-10 (STATE ROAD 8 ),,30.4838361886452,-84.3827038161408,,1,E,STATE ROA D 263 (CAPITAL CIRCLE NW),,1,34,1,EC2,,
89141822,2019,2019-06-16 22:00,14,2,2,N Duval St,,30.442469,-84.283091,76,,N,W PARK AVE,,5,14,1,EC2,,
89141823,2019,2019-06-16 23:24,14,2,4,Old Bainbridge Rd,,30.473847,-84.311204,8,,S,SWEET BAY CLUB APARTMENTS,,2,14,1,EC2,,
89141826,2019,2019-06-17 06:50,14,2,2,W Virginia St,,30.446289,-84.294067,,,,N DEWEY ST,,5,14,1,EC2,,
89141827,2019,2019-06-17 07:25,14,2,2,Capital Circle NW,,30.463602,-84.361289,,,,W THARPE ST,,3,14,1,EC2,,
89141825,2019,2019-06-17 07:50,14,2,2,Hermitage Blvd,,30.488218,-84.255456,,,,THOMASVILLE RD,,5,14,1,EC2,,
89141828,2019,2019-06-17 08:14,14,2,2,Capital Circle NE,,30.477084,-84.236255,269,,S,CENTERVILLE RD,,2,14,1,EC2,,
88135579,2019,2019-06-17 08:50,14,2,2,Blountstown Hwy,,30.43671,-84.34951,0,,E,STATE ROAD 20,,3,14,1,EC2,,
89141829,2019,2019-06-17 09:28,15,2,1,Ocala Rd,1001,30.451416,-84.316091,,,,,,9,15,8,EC2,,
89141833,2019,2019-06-17 09:32,14,2,1,MICCOSUKEE COMMONS DR,,30.467789,-84.232488,245,,S,MICCOSUKEE RD,,5,14,1,EC2,,
89297614,2019,2019-06-17 10:30,39,1,3,OX BOW CIR,7125,30.559933,-84.249258,,,,,,9,39,2,EC2,,
89141830,2019,2019-06-17 11:00,14,3,3,Thomasville Rd,,30.512166,-84.244733,108,,S,KILLARNEY WAY,,2,14,1,EC2,,
88027224,2019,2019-06-17 11:15,14,2,2,US HIGHWAY 319 (STATE ROAD 61) NB,,30.5570191801453,-84.2205082597957,100,,S,LOMA FARMS ROAD,,2,14,1,EC2,,
89141831,2019,2019-06-17 12:00,14,2,2,Capital Circle NW,,30.48019,-84.363297,120,,S,W I-10,,5,14,1,EC2,,
89297728,2019,2019-06-17 12:25,33,1,3,N Meridian Rd,,30.508811,-84.277385,,,,MILL BRANCH RD,,4,33,2,EC2,,
89297487,2019,2019-06-17 12:50,14,2,4,N Monroe St,,30.492879,-84.324373,,,,TALPECO RD,,5,14,1,EC2,,
89141836,2019,2019-06-17 13:05,14,2,3,Apalachee Pkwy,,30.428349,-84.212749,,,,SUTOR RD,,2,14,1,EC2,,
89141835,2019,2019-06-17 13:27,11,1,3,IDLEWILD DR,,30.427612,-84.216365,152,,S,APALACHEE PKWY,,5,11,1,EC2,,
89141834,2019,2019-06-17 14:21,14,2,2,Crawfordville Rd,,30.376086,-84.292672,30,,N,CAPITAL CIR SW,,4,14,1,EC2,,
88158679,2019,2019-06-17 14:54,14,3,3,U.S 319 (CAPITAL CIRCLE NORTH EAST),,30.4697,-84.23083,10,,S,MICCOSKUEE ROAD,,2,14,1,EC2,,
89141837,2019,2019-06-17 15:26,14,2,2,Crawfordville Rd,,30.373353,-84.293912,,,S,EASTERN DR,,3,14,1,EC2,,
89141838,2019,2019-06-17 15:30,14,2,2,Apalachee Pkwy,,30.432192,-84.249249,,,,BLAIR STONE RD,,5,14,1,EC2,,
89141849,2019,2019-06-17 16:34,27,1,1,W Orange Ave,,30.412667,-84.304813,453,,W,SPRINGHILL RD,,4,27,1,EC2,,
89297633,2019,2019-06-17 17:05,18,2,3,OX BOTTOM RD,,30.54811,-84.272644,,,,OX BOTTOM MANOR DR,,4,18,1,EC2,,
89141841,2019,2019-06-17 17:23,14,2,2,Thomasville Rd,,30.463545,-84.271081,248,,N,PINE ST,,5,14,1,EC2,,
89297542,2019,2019-06-17 17:27,14,2,3,S Monroe St,,30.435734,-84.280718,,,,E GAINES ST,,5,14,1,EC2,,
89141840,2019,2019-06-17 17:41,14,2,2,N Mission Rd,,30.463434,-84.343676,713,,S,W THARPE ST,,5,14,1,EC2,,
89141846,2019,2019-06-17 17:50,14,2,2,E Orange Ave,,30.412499,-84.281342,224,,W,S MONROE ST,,5,14,1,EC2,,
89141850,2019,2019-06-17 17:55,14,2,3,Tram Rd,,30.40223,-84.280393,,,,S MONROE ST,,4,14,1,EC2,,
89297623,2019,2019-06-17 17:58,14,2,2,HARPERS FERRY DR,,30.492469,-84.215753,,,,CENTERVILLE RD,,4,14,1,EC2,,
89141848,2019,2019-06-17 18:14,14,2,3,Capital Circle SE,,30.396133,-84.234898,,,,DRAYTON DR,,2,14,1,EC2,,
89141843,2019,2019-06-17 19:08,14,2,2,RAMP FROM I-10 W TO SR-61 N,,30.502105,-84.248179,1100,,E,THOMASVILLE RD,,5,14,10,EC2,,
89141842,2019,2019-06-17 19:10,14,2,2,Capital Circle SE,,30.426968,-84.226649,128,,S,APALACHEE PKWY,,4,14,1,EC2,,
89141845,2019,2019-06-17 19:43,15,2,2,Apalachee Pkwy,1233,30.436144,-84.262919,,,,,,9,15,2,EC2,,
89141844,2019,2019-06-17 20:10,39,1,1,MEETING ST,,30.441282,-84.233987,54,,S,MILLBANK DR,,8,39,2,EC2,,
89141847,2019,2019-06-17 20:30,39,1,1,N Monroe St,2683,30.477801,-84.29863,,,,,,9,39,8,EC2,,
88060367,2019,2019-06-17 21:45,14,2,3,WB SR 8 (I-10) MM 209B,,30.4850595192796,-84.1579498310344,25,,W,MM 209A,,1,14,1,EC2,,
87249948,2019,2019-06-18 02:16,15,3,5,INTERSTATE 10 EASTBOUND,,30.48381,-84.15652,,0.5,W,MILE MARKER 210,,1,15,3,EC2,,
89141851,2019,2019-06-18 07:46,15,2,1,MORNING DAWN DR,,30.465014,-84.366642,218,,W,CRESCENT HILL DR,,5,15,1,EC2,,
89141869,2019,2019-06-18 08:00,15,2,1,W LAFAYETTE ST,,30.438105,-84.293982,290,,W,GAY ST,,5,15,10,EC2,,
89141852,2019,2019-06-18 08:04,31,1,2,Mabry St,300,30.439521,-84.327953,,,,,,9,31,8,EC2,,
89141853,2019,2019-06-18 10:31,14,2,2,Apalachee Pkwy,,30.438065,-84.27431,500,,E,FRANKLIN BLVD,,2,14,1,EC2,,
89141860,2019,2019-06-18 10:45,10,1,2,Ocala Rd,800,30.445776,-84.318047,,,,,,9,10,8,EC2,,
89141855,2019,2019-06-18 11:00,14,2,2,E Call St,,30.443617,-84.278328,4,,E,N GADSDEN ST,,5,14,1,EC2,,
89141884,2019,2019-06-18 11:36,39,1,0,CARRICK CT,2304,30.514643,-84.228159,750,,W,MUNDON WAY,,77,39,2,EC2,,
89141856,2019,2019-06-18 12:08,14,2,2,BELMONT RD,,30.441813,-84.258502,,,,E PARK AVE,,5,14,4,EC2,,
89141857,2019,2019-06-18 12:20,15,2,1,Killearn Center Blvd,2324,30.502877,-84.240012,,,,,,9,15,8,EC2,,
89141861,2019,2019-06-18 12:49,14,2,2,Apalachee Pkwy,,30.42749,-84.237067,18,,W,CROSS CREEK CIR,,2,14,1,EC2,,
88135048,2019,2019-06-18 13:08,14,2,2,PRIVATE DRIVE (UNNAMED ROAD),,30.496531650815,-84.3264746497362,150,,W,U.S.27 (STATE ROAD 63),,5,14,8,EC2,,
89141862,2019,2019-06-18 13:15,14,2,3,Village Square Blvd,,30.510733,-84.24778,248,,W,THOMASVILLE RD,,5,14,1,EC2,,
89141859,2019,2019-06-18 13:38,14,2,4,Ocala Rd,,30.445364,-84.317051,,,,HERITAGE GROVE CIR,,5,14,1,EC2,,
89141865,2019,2019-06-18 14:25,14,3,6,E Tennessee St,,30.444653,-84.271893,65,,E,FRANKLIN BLVD,,2,14,1,EC2,,
88027225,2019,2019-06-18 14:25,30,1,2,INTERSTATE 10 (STATE ROAD 8) EB 203 MM,,30.5017028203842,-84.2497556618386,100,,E,US HIGHWAY 319 (STATE ROAD 61),,1,30,4,EC2,,
89141864,2019,2019-06-18 14:35,14,2,3,Capital Circle NE,,30.497892,-84.246622,77,,S,VILLAGE GREEN WAY,,2,14,1,EC2,,
89141863,2019,2019-06-18 14:52,14,3,3,S Adams St,,30.412533,-84.283045,,,,E ORANGE AVE,,3,14,1,EC2,,
89141867,2019,2019-06-18 15:38,14,2,7,Capital Circle NW,,30.459245,-84.360683,,,N,W TENNESSEE ST,,5,14,1,EC2,,
89141870,2019,2019-06-18 15:58,14,2,3,W Tennessee St,,30.458501,-84.361305,82,,W,CAPITAL CIR NW,,5,14,1,EC2,,
89141866,2019,2019-06-18 16:00,14,3,5,N Meridian Rd,,30.534804,-84.277438,640,,S,MILLER LANDING RD,,5,14,1,EC2,,
89141872,2019,2019-06-18 16:16,14,2,3,PIEDMONT DR,,30.487473,-84.272698,,,,WINDSOR WAY,,5,14,1,EC2,,
89297711,2019,2019-06-18 16:17,14,2,2,E Gaines St,,30.4355,-84.280798,50,,W,S MONROE ST,,5,14,1,EC2,,
89141868,2019,2019-06-18 16:53,14,2,2,E Orange Ave,,30.412526,-84.28283,,,,S ADAMS ST,,4,14,1,EC2,,
89141875,2019,2019-06-18 17:10,14,2,4,Ausley Rd,,30.434419,-84.319531,,,,W JACKSON ST,,5,14,1,EC2,,
89297632,2019,2019-06-18 17:11,39,1,1,I-10,,30.502056,-84.25464,992,,E,S SR-61,,1,39,1,EC2,,
88027226,2019,2019-06-18 17:20,14,2,2,INTERSTATE 10 (STATE ROAD 8) EB 201 MM,,30.495335173644,-84.2719490064048,,0.1,E,COUNTY ROAD 155  (N MERIDIAN ROAD),,1,14,1,EC2,,
88092917,2019,2019-06-18 17:20,14,2,2,STATE ROAD 263 (CAPITAL CIR SW),,30.43537,-84.35296,120,,S,CASCADE DRIVE,,3,14,1,EC2,,
88135049,2019,2019-06-18 17:31,14,3,5,INTERSTATE 10 (STATE ROAD 8),,30.5005652999403,-84.2599229605873,,2,W,U.S. 319 (STATE ROAD 61),,1,14,1,EC2,,
89141874,2019,2019-06-18 17:45,14,2,2,N Meridian Rd,,30.520908,-84.277418,379,,S,MACLAY RD,,5,14,1,EC2,,
89141883,2019,2019-06-18 17:50,14,2,2,RAMP FROM I-10 E TO SR-61 S,,30.501261,-84.252955,163,,W,THOMASVILLE RD,,1,14,1,EC2,,
89141879,2019,2019-06-18 18:00,33,1,1,RANKIN AVE,,30.432415,-84.344367,300,,S,ROBERTS AVE,,5,33,10,EC2,,
88076074,2019,2019-06-18 18:08,14,2,2,Killearn Center Blvd,,30.5052719383126,-84.249136654182,50,,E,CAPITAL CIRCLE NE,,4,14,1,EC2,,
89141871,2019,2019-06-18 18:08,14,2,2,E Orange Ave,,30.412467,-84.264645,,,W,JIM LEE RD,,5,14,1,EC2,,
89297548,2019,2019-06-18 18:15,18,2,4,I-10,,30.485282,-84.158703,296,,W,MAHAN DR,,1,18,1,EC2,,
89141877,2019,2019-06-18 18:22,14,2,3,W Tennessee St,,30.444739,-84.287165,433,,E,N MACOMB ST,,3,14,1,EC2,,
89141873,2019,2019-06-18 18:28,14,2,4,Thomasville Rd,,30.539658,-84.229457,566,,N,VELDA DAIRY RD,,2,14,1,EC2,,
89297682,2019,2019-06-18 20:08,15,2,2,N Monroe St,4527,30.51781,-84.347499,,,,,,9,15,1,EC2,,
89141878,2019,2019-06-18 20:10,14,3,5,W Tennessee St,,30.448987,-84.313452,,,,HIGH RD,,3,14,1,EC2,,
89297550,2019,2019-06-18 21:15,13,1,1,ROBERTS RD,,30.535303,-84.16678,1774,,W,LADYBUG LN,,4,13,1,EC2,,
89141880,2019,2019-06-18 21:40,15,2,1,FAMCEE AVE,,30.414903,-84.290556,254,,W,WAHNISH WAY,,5,15,1,EC2,,
89141876,2019,2019-06-18 22:30,14,2,2,Capital Circle NW,,30.475861,-84.363107,3,,S,COMMONWEALTH BLVD,,5,14,1,EC2,,
89297538,2019,2019-06-19 06:07,18,1,1,BANNERMAN RD,925,30.587334,-84.262333,143,,W,LANTERN LIGHT LN,,8,18,2,EC2,,
